Date,Timestamp,GameEvent,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-05,11:15:42.1685,Moving down (arrow) - lane: 3,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,58,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,58,
2020-05-05,11:15:42.2015,Moving down (arrow) - lane: 3,KeyDown,DownArrow,0.0332736,0.0332736,NA,WrongKey,H,K,58,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,58,
2020-05-05,11:15:42.2844,Moving down (arrow) - lane: 3,KeyDown,DownArrow,0.1166401,0.0833665,NA,WrongKey,J,None,58,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,58,
2020-05-05,11:15:42.8844,Moving down (arrow) - lane: 3,KeyDown,DownArrow,0.7165833,0.5999432,NA,WrongKey,L,None,58,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,58,
2020-05-05,11:15:42.8864,Moving down (arrow) - lane: 3,KeySequenceStopped,NA,0.7334294,0.0168461,NA,NA,NA,NA,58,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,58,
2020-05-05,11:15:42.9184,Moving down (arrow) - lane: 3,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,59,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:42.9684,Moving down (arrow) - lane: 3,KeyDown,DownArrow,0.0502815,0.0502815,NA,WrongKey,H,K,59,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:43.0014,Moving down (arrow) - lane: 3,KeyDown,DownArrow,0.08329,0.0330085,NA,WrongKey,J,None,59,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:43.0354,Moving down (arrow) - lane: 3,KeyDown,DownArrow,0.1166599,0.0333699,NA,WrongKey,L,None,59,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:43.0364,Moving down (arrow) - lane: 3,KeySequenceStopped,NA,0.1335551,0.0168952,NA,NA,NA,NA,59,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:43.0525,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:43.5680,Fish hooked,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:43.5680,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:45.5512,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,59,
2020-05-05,11:15:45.5031,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,60,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:45.6513,Waiting for input,KeyDown,K,0.1503006,0.1503006,1,CorrectKey,H,K,60,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:45.8354,Waiting for input,KeyDown,J,0.3333512,0.1830506,2,CorrectKey,J,None,60,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:46.0346,Waiting for input,KeyDown,L,0.533547,0.2001958,3,CorrectKey,L,None,60,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:46.0366,Waiting for input,KeySequenceStopped,NA,0.5502458,0.0166987,NA,NA,NA,NA,60,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:46.0366,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:46.5517,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:46.5517,Feedback: Failure (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:46.5527,Lane: 3 Column: 4,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,60,
2020-05-05,11:15:46.5527,Lane: 3 Column: 4,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,60,
2020-05-05,11:15:46.6086,Lane: 3 Column: 4,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,60,
2020-05-05,11:15:47.3184,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,60,
2020-05-05,11:15:49.3355,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,60,
2020-05-05,11:15:49.3846,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,61,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,61,
2020-05-05,11:15:49.6189,Waiting for input,KeyDown,K,0.2333185,0.2333185,1,CorrectKey,H,K,61,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,61,
2020-05-05,11:15:49.8018,Waiting for input,KeyDown,J,0.4165606,0.1832421,2,CorrectKey,J,None,61,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.0350,Waiting for input,KeyDown,L,0.6498922,0.2333316,3,CorrectKey,L,None,61,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.0370,Waiting for input,KeySequenceStopped,NA,0.6669143,0.0170221,NA,NA,NA,NA,61,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.0370,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.0370,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.070598,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.0370,Input received,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.0370,Feedback: Success (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.0380,Lane: 2Column: 4,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.0961,Lane: 2Column: 4,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,61,
2020-05-05,11:15:50.8018,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,61,
2020-05-05,11:15:52.8018,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,61,
2020-05-05,11:15:52.8682,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,62,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.1185,Waiting for input,KeyDown,K,0.2500402,0.2500402,1,CorrectKey,H,K,62,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.3525,Waiting for input,KeyDown,J,0.4832816,0.2332414,2,CorrectKey,J,None,62,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.6191,Waiting for input,KeyDown,L,0.7501798,0.2668981,3,CorrectKey,L,None,62,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.6211,Waiting for input,KeySequenceStopped,NA,0.7668778,0.016698,NA,NA,NA,NA,62,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.6211,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.8023,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.8023,Feedback: Failure (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.8023,Lane: 2 Column: 5,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5555556,1,0.25,0.5555556,1.231854,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.8023,Lane: 2 Column: 5,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,62,
2020-05-05,11:15:53.8543,Lane: 2 Column: 5,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,62,
2020-05-05,11:15:54.5519,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,62,
2020-05-05,11:15:56.5523,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,62,
2020-05-05,11:15:56.6028,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,63,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,63,
2020-05-05,11:15:56.7692,Waiting for input,KeyDown,K,0.166855,0.166855,1,CorrectKey,H,K,63,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,63,
2020-05-05,11:15:56.8852,Waiting for input,KeyDown,J,0.2833,0.116445,2,CorrectKey,J,None,63,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.1028,Waiting for input,KeyDown,L,0.500035,0.216735,3,CorrectKey,L,None,63,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.1048,Waiting for input,KeySequenceStopped,NA,0.5168591,0.0168241,NA,NA,NA,NA,63,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.1057,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.1057,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.7953529,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.1057,Input received,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.1057,Feedback: Success (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.1057,Lane: 1Column: 5,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.1611,Lane: 1Column: 5,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,63,
2020-05-05,11:15:57.8685,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,63,
2020-05-05,11:15:59.8856,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,63,
2020-05-05,11:16:00.0025,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,64,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.1525,Waiting for input,KeyDown,K,0.14997,0.14997,1,CorrectKey,H,K,64,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.3199,Waiting for input,KeyDown,J,0.3166759,0.1667059,2,CorrectKey,J,None,64,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.5193,Waiting for input,KeyDown,L,0.5170862,0.2004103,3,CorrectKey,L,None,64,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.5213,Waiting for input,KeySequenceStopped,NA,0.5335252,0.016439,NA,NA,NA,NA,64,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.5213,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.8858,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.8858,Fish lost in lane: 1,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.8858,Feedback: Failure (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.8858,Lane: 1 Column: 6,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5454546,1,0.25,0.5454546,1.136182,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.8858,Lane: 1 Column: 6,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,64,
2020-05-05,11:16:00.9459,Lane: 1 Column: 6,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,64,
2020-05-05,11:16:01.6353,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,64,
2020-05-05,11:16:03.7364,New fish spawned in lane: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,64,
2020-05-05,11:16:03.9858,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,64,
2020-05-05,11:16:04.5023,Moving down (arrow) - lane: 1,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,64,
2020-05-05,11:16:04.5023,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,65,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,65,
2020-05-05,11:16:05.2356,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.7500102,0.7500102,NA,NA,NA,NA,65,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,65,
2020-05-05,11:16:06.6028,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,65,
2020-05-05,11:16:07.0359,Moving down (arrow) - lane: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,65,
2020-05-05,11:16:07.0359,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,66,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,66,
2020-05-05,11:16:07.7723,Moving down (arrow) - lane: 2,KeySequenceStopped,NA,0.7522503,0.7522503,NA,NA,NA,NA,66,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,66,
2020-05-05,11:16:07.8019,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,66,
2020-05-05,11:16:10.6361,Fish hooked,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,66,
2020-05-05,11:16:10.6361,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,66,
2020-05-05,11:16:12.6189,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,0,Rejected,KeySequence,66,
2020-05-05,11:16:12.8525,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,67,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.0526,Waiting for input,KeyDown,K,0.2000446,0.2000446,1,CorrectKey,H,K,67,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.2205,Waiting for input,KeyDown,J,0.3666275,0.1665829,2,CorrectKey,J,None,67,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.4364,Waiting for input,KeyDown,L,0.5831999,0.2165724,3,CorrectKey,L,None,67,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,67,
